language,polarity,rating,source,text,time,wordsCount,details
en,9,5,GooglePlaces,"Brauhaus Südstern had a pretty good atmosphere when I stepped in, quiet and mysterious with amber coloured lighting. Food was served fast and fresh, very nicely cooked and delicious. Dessert came in the form of cherry cream, which was unexpectedly sweet and scrumptious. Drinks are on the downside though. Plain water was free, but 200ml of soft drink costed 2.20 Euros. Atmosphere and decor was excellent, as I have said before, and creates a pretty good ambience. Brick walls and wooden furniture gives it a cottage like feel to it, and with the bar situated in front, the overall layout and design is pretty nice to appreciate. Service was friendly and fast, though occasional mess-ups did occur. Still they did their part to fix the issue. Overall a good place to have a meal at if you are in Berlin. Not a must, but definitely a recommendation.",2013-06-27,147,http://tour-pedia.org/api/getReviewDetails?id=533ecccaae9eef521e61562b
en,10,4,GooglePlaces,"Well worth a visit, great home brewed beer and they do one which is 25% alcohol!!!!",2013-07-28,15,http://tour-pedia.org/api/getReviewDetails?id=533ecccaae9eef521e61562c
en,10,4,GooglePlaces,"Don&#39;t be fooled by the unimpressive decor, the food here is excellent. I had some of the best curries in Berlin here (try the mushroom and peas curry, it&#39;s delicious!) and it&#39;s very cheap. Nice: they have Indian beer on tap here.",2013-05-16,45,http://tour-pedia.org/api/getReviewDetails?id=533ecccaae9eef521e615631
en,10,5,GooglePlaces,this is my favourite place to go eat out and feel real contentment when your belly is full! Authentic Indian flavouring and they optimize to suit your taste buds...great and friendly people and I always get smiles when I am there ;),2012-09-05,42,http://tour-pedia.org/api/getReviewDetails?id=533ecccaae9eef521e615632
en,10,5,GooglePlaces,This is the best indian restaurant i know. Great food!,2012-04-08,10,http://tour-pedia.org/api/getReviewDetails?id=533ecccaae9eef521e615633
en,9,3,GooglePlaces,"Good eating, but definitely not worth at star in Guide Rouge. The price had a higher level than the food. Staff friendly but unexperienced. We told the waitress about a serious allergy, but there was some kind of misconnection. Fortunately, we discovered it before eating.",2013-08-18,45,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e615637
en,10,5,GooglePlaces,Eating delicious food and the best Mahalabia in Sofissimo Restaurant,2013-12-12,10,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e615643
en,10,5,GooglePlaces,The chef himself is pretty funny and generous. Very good wines!,2012-04-12,11,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e61564a
en,10,4,GooglePlaces,"Unpretentious joint that smashes out some of the best European food in Berlin. If you want a schnitzel as big as your head that you will be talking about for years, this should be your first port of call. It gets busy, so get down early or book ahead. Wash it all down with a beer and a pear schnapps or two.",2013-10-31,62,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e615654
en,8,5,GooglePlaces,"Super! Great atmosphere, Great staff, the best wienerschnitzel I&#39;ve ever eaten! I higly recommend but beware, the place is really small and crowded :)",2013-12-03,24,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e615655
en,10,5,GooglePlaces,"If you want a real solid, great tasting meal then this is the place to go. It is usually very busy so it is wise to order a table in advance. It is also important to remember that making great tasting food takes some time, so be patient. And if you thing you are going clubbing after eating here, you are not, so you should relax and enjoy the beer and food all night.",2012-08-05,74,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e615656
en,0,2,GooglePlaces,Food takes to long. New &amp; confused service nearly every week.,2010-11-30,11,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e61566a
en,10,4,GooglePlaces,"what a find, we loved it. yum, too much food, great price.",2010-11-24,12,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e615671
en,5,5,GooglePlaces,The Original Brick-and-Mortar Business. Beer and Burger for Bitcoin.,2013-11-06,9,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e615689
en,10,5,GooglePlaces,"Absolutely delicious, try that cheese burger with fried egg on top! Yummm!",2013-05-09,12,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e61568a
en,10,4,GooglePlaces,"Hands down the best nachos that I&#39;ve had in Germany. Granted, there isn&#39;t much competition considering I was once served a plate of imitation Doritos with a side of runny ketchup as &quot;nachos&quot; in Bonn. The burgers were decent, but not as good as The Bird&#39;s burgers. I liked the atmosphere of the bar as well. The menu was filled with &quot;Deutschglish&quot; -- only people who know both languages will understand the entire menu. They accept Bitcoin, which I&#39;ve never seen before.",2012-08-12,90,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e61568b
en,10,5,GooglePlaces,I love the chili cheese burger (made with Chili Con Carne) and appreciate that I can pay with Bitcoin.,2012-09-10,19,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e61568c
en,9,4,GooglePlaces,"Good burgers with a wide variety of ingredients, good selection of beer and drinks and decent prices. Odd furniture. Some seats slightly too small/low. Live music at times.",2011-01-24,29,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e61568d
en,10,2,GooglePlaces,"We came here with a Groupon for a 75€ 5-course meal for two. I would have been livid had we paid that much for what we got. The food itself was pretty good, but it was certainly not 5 courses and not worth 75€. A glass of sparkling wine with guava juice (and ice cubes?!?) was one &quot;course,&quot; and I guess another &quot;course&quot; must have been the bread basket. We only received three food courses. When we received the check, we were shocked to discover that the basic sides did not come with the &quot;5 course meal.&quot; We had to pay extra for a side of rice and a side of fries. The service was incredibly slow. The live singer, however, was a nice touch.",2012-03-27,127,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e61568f
en,10,4,GooglePlaces,"Very good value for money, vegan. Also very popular with the hipsters.",2012-05-01,12,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e61569a
en,10,5,GooglePlaces,"Really cheap, original viet good food.",2011-07-28,6,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e61569b
en,9,5,GooglePlaces,"Amazing value, great food. A little busy at times - but that is a good thing right? Plus we usually get tea on the house when we are waiting.",2011-07-27,29,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e61569c
en,5,1,GooglePlaces,No Viet Food is Fantasy Food with glutamate,2011-10-12,8,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e61569e
en,10,5,GooglePlaces,Food was perfect and service excellent.,2013-03-18,6,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156a3
en,10,5,GooglePlaces,Hard to find good chinese food in Berlin. I was very impressed with this place,2012-01-25,15,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156a4
en,10,5,GooglePlaces,"Tasty selection of pizzas, good value. Very busy so worth booking. Friendly staff, good atmosphere.",2013-10-03,15,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156a9
en,5,4,GooglePlaces,If you wanna get a real Neapolitan pizza just sit down and order the Verace Rossa. PS I&#39;m from Naples,2012-12-18,21,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156aa
en,10,5,GooglePlaces,"If you&#39;re looking for real neapolitan pizza in Berlin this is the right restaurant. Excellent ingredients, pleasant atmosphere and friendly service.",2012-09-25,22,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156ab
en,5,5,GooglePlaces,the closest you can get to a Neapolitan pizza in Berlin,2013-09-08,11,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156ac
en,10,5,GooglePlaces,"The best Pizza I&#39;ve ever had outside of the Napoli region. I can&#39;t describe how happy I am that I don&#39;t have to drive down to Napoli to have proper, proper Pizza. Thank you, Masaniello, I will be back soon (next week).",2012-04-20,45,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156ad
en,10,5,GooglePlaces,The best quality Turkish Brunch in Berlin. Not like the ones which imitate but an original cuisine,2012-06-25,17,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156af
en,8,3,GooglePlaces,"They have good vegetarian food and nice vegetarian cakes, but the whole experience was ruined for me by another thing.... Sing Blackbird also have a shop that buys and sells vintage clothes and second hand. When I was sorting all my clothes out I selected a few items that I wanted to sell cheap to them since I want to support these good initiatives. On the website they write that you don`t need to make an appointment for dropping by with your stuff, so I didn`t. So when I finally got there the girl would not even look at it and asked me to come back two days later. Not cool.",2012-08-24,113,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156b3
en,10,4,GooglePlaces,Good and cheao beer,2011-12-19,4,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156b6
en,5,5,GooglePlaces,Very very tasty,2013-06-19,3,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156bb
en,10,5,GooglePlaces,Very good noodle soup.,2012-08-23,4,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156bc
en,10,5,GooglePlaces,Very relaxed place. Great for coffee and drinks at night.,2011-06-17,10,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156c1
en,5,4,GooglePlaces,"Nice during the week, crowded on the weekend.",2011-11-19,8,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156c4
en,10,3,GooglePlaces,Nice design bar with modest sound quality electro music and average drink prices.,2011-03-27,13,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156c5
en,5,5,GooglePlaces,its in Neukölln. Nice place to have a beer during weekdays,2010-11-16,12,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156c6
en,10,4,GooglePlaces,"Nice place, nice people. Lovely streer",2013-08-17,6,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156c9
en,10,3,GooglePlaces,Decent Mediterranean fare. Self service. Nice atmosphere.,2012-09-16,7,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156ca
en,10,4,GooglePlaces,A great Berlin pub. Lots of character and friendly staff.,2010-11-25,10,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156d5
en,5,5,GooglePlaces,"Best Turkish breakfast in town. The Simit (Sesame bread rings) are freshly prepared, you can watch them being rolled and taken out of the oven. All breakfast dishes are yummy and very authentic. I love the &quot;Menemen&quot;, the Turkish scrambled eggs with tomato and various spices. At the peak hours, it might get a bit full and chaotic, but we were always quickly served by the polite and friendly staff.",2013-10-22,72,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156e8
en,10,4,GooglePlaces,"This place doesn&#39;t look like much from the outside, but the food is Sudanese falafel is fantastic. The specially seasoned tofu served in a pita with an amazing peanut sauce is also delicious. Really unique food.",2013-06-21,37,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156eb
en,10,5,GooglePlaces,Best pancakes I&#39;ve ever had. They have both savory and sweet ones. The pancakes are very unusual in terms of preparation (baked) and incredible flavor combinations (camembert stuffed inside and covered with fresh cranberry compote). My favorite place in Berlin!,2013-06-21,41,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156ed
en,10,5,GooglePlaces,"Super nice place, the food is excellent (typical Italian recipes) and great selection of wines and spirits. Perfect for a late afternoon aperitivo or a romantic/classy dinner. The guys there are nice and friendly, definitely a place to check out in the Kreuzkölln area.",2013-09-27,46,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156ef
en,10,5,GooglePlaces,Best italian brunch ever. 10€ for unlimited good food. Jazzy atmosphere.,2013-11-03,10,http://tour-pedia.org/api/getReviewDetails?id=533ecccbae9eef521e6156f0
